,Date,Open,High,Low,Close,Adj Close,Volume,ticker,stock_name,team_rank,presentation_date,projection_date,presentation_year,reported_presentation_day_price,estimate_df,presentation_day,projection_day,first_day_price,price_ratio
1204,2021-02-04,123.76000213623047,126.0,123.47000122070312,125.66000366210938,125.66000366210938,869300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.613922459248
1205,2021-02-05,126.91000366210938,127.48999786376953,125.55000305175781,126.16999816894531,126.16999816894531,1103300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6204726069854525
1206,2021-02-08,126.52999877929688,128.5500030517578,126.52999877929688,126.8499984741211,126.8499984741211,724000.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6292062352906822
1207,2021-02-09,126.44000244140625,126.44000244140625,125.02999877929688,125.41999816894531,125.41999816894531,678700.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.610839933030653
1208,2021-02-10,125.54000091552734,127.12999725341797,125.1500015258789,125.41999816894531,125.41999816894531,906000.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.610839933030653
1209,2021-02-11,125.55000305175781,127.80000305175781,125.05000305175781,126.83999633789062,126.83999633789062,477500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6290777722011363
1210,2021-02-12,125.52999877929688,126.63999938964844,124.76000213623047,125.0999984741211,125.0999984741211,659900.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.606729996062817
1211,2021-02-16,125.87000274658203,127.02999877929688,122.2699966430664,122.36000061035156,122.36000061035156,1181600.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5715386546514318
1212,2021-02-17,121.75,123.16000366210938,119.52999877929688,122.51000213623047,122.51000213623047,927300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.573465209040117
1213,2021-02-18,121.70999908447266,122.47000122070312,119.37000274658203,120.23999786376953,120.23999786376953,982800.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5443102609966266
1214,2021-02-19,120.80000305175781,122.7699966430664,120.69000244140625,121.31999969482422,121.31999969482422,923100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5581813350088083
1215,2021-02-22,120.77999877929688,121.58000183105469,119.31999969482422,119.37999725341797,119.37999725341797,751300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5332647870226999
1216,2021-02-23,118.80999755859375,119.54000091552734,115.56999969482422,119.26000213623047,119.26000213623047,760600.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.531723621902653
1217,2021-02-24,119.26000213623047,121.98999786376953,119.0,121.83999633789062,121.83999633789062,774800.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5648599458358068
1218,2021-02-25,121.8499984741211,124.19000244140625,118.26000213623047,118.91999816894531,118.91999816894531,982500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5273567587557246
1219,2021-02-26,119.29000091552734,122.0199966430664,118.4800033569336,119.51000213623047,119.51000213623047,1397900.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5349345132209196
1220,2021-03-01,120.80999755859375,122.61000061035156,120.5,121.38999938964844,121.38999938964844,1578500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5590803806583777
1221,2021-03-02,121.58999633789062,121.91000366210938,119.62000274658203,120.9800033569336,120.9800033569336,1039300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5538145698505066
1222,2021-03-03,120.08999633789062,123.08999633789062,119.54000091552734,121.80000305175781,121.80000305175781,975200.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5643462894548756
1223,2021-03-04,121.08999633789062,122.48999786376953,117.30000305175781,120.30000305175781,120.30000305175781,843300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5450809415452766
1224,2021-03-05,122.13999938964844,123.62999725341797,118.62000274658203,123.19999694824219,123.19999694824219,1622400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5823272024462665
1225,2021-03-08,123.66000366210938,129.9600067138672,123.37999725341797,129.1699981689453,129.1699981689453,1824200.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.65900330280465
1226,2021-03-09,129.83999633789062,132.5399932861328,128.52999877929688,128.6699981689453,128.6699981689453,1722800.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.652581520168117
1227,2021-03-10,130.1300048828125,135.1199951171875,129.63999938964844,133.5500030517578,133.5500030517578,1068300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7152581814133998
1228,2021-03-11,134.0399932861328,136.33999633789062,132.77000427246094,132.97000122070312,132.97000122070312,1135800.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.707808890037751
1229,2021-03-12,133.22000122070312,135.07000732421875,132.24000549316406,133.75999450683594,133.75999450683594,735200.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7179552203734816
1230,2021-03-15,133.47000122070312,134.5399932861328,132.5500030517578,134.35000610351562,134.35000610351562,1025100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.725533072827303
1231,2021-03-16,133.85000610351562,133.85000610351562,130.30999755859375,131.1199951171875,131.1199951171875,1065900.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6840482158916779
1232,2021-03-17,131.5,132.35000610351562,130.19000244140625,132.0500030517578,132.0500030517578,823200.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6959928335038008
1233,2021-03-18,131.88999938964844,136.42999267578125,130.91000366210938,134.55999755859375,134.55999755859375,1111200.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.728230111787385
1234,2021-03-19,134.41000366210938,134.41000366210938,131.24000549316406,133.24000549316406,133.24000549316406,1811000.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7112767075351099
1235,2021-03-22,133.49000549316406,133.99000549316406,130.41000366210938,132.3000030517578,132.3000030517578,818400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6992037248220673
1236,2021-03-23,131.55999755859375,132.3800048828125,130.55999755859375,131.02000427246094,131.02000427246094,685900.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6827639769507232
1237,2021-03-24,131.02000427246094,132.6999969482422,128.16000366210938,128.35000610351562,128.35000610351562,1015300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6484716811889077
1238,2021-03-25,127.38999938964844,131.44000244140625,126.37000274658203,130.60000610351562,130.60000610351562,1158300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.677369703053306
1239,2021-03-26,132.3000030517578,133.94000244140625,130.97999572753906,133.80999755859375,133.80999755859375,659500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7185974378325857
1240,2021-03-29,135.3300018310547,136.4499969482422,133.08999633789062,134.57000732421875,134.57000732421875,1017900.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7283586728655578
1241,2021-03-30,135.22999572753906,136.5399932861328,134.4199981689453,135.8300018310547,135.8300018310547,1408400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7445414945578097
1242,2021-03-31,133.41000366210938,135.4199981689453,132.5,132.66000366210938,132.66000366210938,1680100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.703827416159461
1243,2021-04-01,126.44999694824219,129.25,122.55999755859375,123.30999755859375,123.30999755859375,4638100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5837400024653938
1244,2021-04-05,125.56999969482422,128.52000427246094,122.86000061035156,128.05999755859375,128.05999755859375,2047300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6447469375124568
1245,2021-04-06,127.27999877929688,127.83000183105469,124.69000244140625,126.33000183105469,126.33000183105469,1516500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6225276244636837
1246,2021-04-07,126.04000091552734,127.44000244140625,124.83999633789062,126.0999984741211,126.0999984741211,865000.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6195735613358828
1247,2021-04-08,126.08000183105469,128.24000549316406,124.69000244140625,128.14999389648438,128.14999389648438,1015700.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6459028113524918
1248,2021-04-09,128.89999389648438,132.1199951171875,128.14999389648438,131.6300048828125,131.6300048828125,1095900.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6905985596063835
1249,2021-04-12,131.25,132.35000610351562,130.47999572753906,132.10000610351562,132.10000610351562,1164000.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.696635050962905
1250,2021-04-13,131.5,131.5,128.83999633789062,130.14999389648438,130.14999389648438,1228100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6715899418986238
1251,2021-04-14,130.67999267578125,131.88999938964844,129.44000244140625,129.6199951171875,129.6199951171875,766500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.664782867982079
1252,2021-04-15,129.02999877929688,129.7899932861328,127.79000091552734,129.19000244140625,129.19000244140625,722700.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6592602289837424
1253,2021-04-16,130.30999755859375,130.60000610351562,129.19000244140625,129.97000122070312,129.97000122070312,660800.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6692781942185535
1254,2021-04-19,130.0,130.3800048828125,128.82000732421875,130.10000610351562,130.10000610351562,708700.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.670947920416773
1255,2021-04-20,130.5,130.88999938964844,126.4000015258789,127.80000305175781,127.80000305175781,680800.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.641407681093271
1256,2021-04-21,127.52999877929688,129.52999877929688,126.86000061035156,128.92999267578125,128.92999267578125,532500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.655920776587303
1257,2021-04-22,129.7899932861328,130.8300018310547,128.3000030517578,129.0500030517578,129.0500030517578,683500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6574621376846033
1258,2021-04-23,129.69000244140625,131.60000610351562,128.36000061035156,131.0800018310547,131.0800018310547,583000.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6835345595107467
1259,2021-04-26,131.99000549316406,132.3300018310547,130.30999755859375,131.42999267578125,131.42999267578125,1112700.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6880296897699678
1260,2021-04-27,131.42999267578125,134.19000244140625,131.22999572753906,133.0500030517578,133.0500030517578,638400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7088363987768667
1261,2021-04-28,132.80999755859375,134.8000030517578,132.22000122070312,134.08999633789062,134.08999633789062,586700.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7221936204308639
1262,2021-04-29,134.97999572753906,136.0,131.8699951171875,133.19000244140625,133.19000244140625,562800.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7106344900760058
1263,2021-04-30,132.64999389648438,133.5,131.88999938964844,133.24000549316406,133.24000549316406,768100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7112767075351099
1264,2021-05-03,134.25,138.0,134.1999969482422,136.94000244140625,136.94000244140625,1343800.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.758797859850003
1265,2021-05-04,136.8800048828125,137.9499969482422,134.99000549316406,137.41000366210938,137.41000366210938,895000.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.764834351206524
1266,2021-05-05,138.0,138.77000427246094,137.1300048828125,137.89999389648438,137.89999389648438,1033100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.7711275727648843
1267,2021-05-06,137.97999572753906,138.02000427246094,128.25,130.2899932861328,130.2899932861328,2555500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6733880331977629
1268,2021-05-07,129.77000427246094,130.6699981689453,128.52000427246094,129.99000549316406,129.99000549316406,1387300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6695351203976456
1269,2021-05-10,130.63999938964844,130.75999450683594,127.72000122070312,127.91000366210938,127.91000366210938,1251500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.6428204811123983
1270,2021-05-11,126.69000244140625,127.26000213623047,122.73999786376953,123.41999816894531,123.41999816894531,1440400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5851528024845212
1271,2021-05-12,122.5,122.80000305175781,118.0199966430664,118.06999969482422,118.06999969482422,1192400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.516439747871344
1272,2021-05-13,118.4000015258789,122.08000183105469,117.33000183105469,121.11000061035156,121.11000061035156,1316400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5554841980600995
1273,2021-05-14,122.41999816894531,125.43000030517578,122.11000061035156,124.83000183105469,124.83000183105469,897700.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.603262276554085
1274,2021-05-17,124.79000091552734,125.0,123.04000091552734,124.44000244140625,124.44000244140625,646400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5982532939366794
1275,2021-05-18,123.95999908447266,124.54000091552734,119.91000366210938,120.16000366210938,120.16000366210938,1163900.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5432828502461375
1276,2021-05-19,116.30000305175781,117.58999633789062,113.86000061035156,115.91000366210938,115.91000366210938,1548500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4886976978356077
1277,2021-05-20,115.91999816894531,117.83999633789062,114.0199966430664,117.19000244140625,117.19000244140625,1118300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5051374457069517
1278,2021-05-21,118.02999877929688,119.06999969482422,116.44999694824219,116.68000030517578,116.68000030517578,1147100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4985871999808726
1279,2021-05-24,116.0,116.2699966430664,113.05999755859375,113.87999725341797,113.87999725341797,1909500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4626251780208375
1280,2021-05-25,114.62000274658203,115.30999755859375,112.8499984741211,113.37000274658203,113.37000274658203,1705000.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4560750302833851
1281,2021-05-26,113.38999938964844,115.33999633789062,112.97000122070312,114.79000091552734,114.79000091552734,1174500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4743128694538683
1282,2021-05-27,116.06999969482422,116.63999938964844,114.75,115.79000091552734,115.79000091552734,849200.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4871564347269342
1283,2021-05-28,116.16000366210938,116.19999694824219,115.0999984741211,115.19000244140625,115.19000244140625,535100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4794503151608198
1284,2021-06-01,117.4000015258789,118.11000061035156,116.08000183105469,116.69999694824219,116.69999694824219,865400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4988440281713382
1285,2021-06-02,116.9800033569336,117.80000305175781,114.25,114.69999694824219,114.69999694824219,1109600.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4731568976252065
1286,2021-06-03,114.16000366210938,114.83999633789062,113.08999633789062,113.80999755859375,113.80999755859375,828300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.461726132371268
1287,2021-06-04,114.80999755859375,114.80999755859375,112.62999725341797,114.05000305175781,114.05000305175781,565500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4648086585886149
1288,2021-06-07,114.01000213623047,115.05000305175781,112.62999725341797,114.55999755859375,114.55999755859375,874300.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4713588063260674
1289,2021-06-08,114.5199966430664,115.87000274658203,113.11000061035156,115.02999877929688,115.02999877929688,762700.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4773952976825886
1290,2021-06-09,114.88999938964844,115.7300033569336,114.12999725341797,115.0,115.0,898400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4770100064025768
1291,2021-06-10,115.5,116.43000030517578,114.94000244140625,115.0,115.0,911400.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4770100064025768
1292,2021-06-11,115.44000244140625,118.72000122070312,115.44000244140625,116.8499984741211,116.8499984741211,951500.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5007705825600235
1293,2021-06-14,117.19000244140625,118.38999938964844,116.97000122070312,118.0999984741211,118.0999984741211,1133600.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5168250391513558
1294,2021-06-15,117.94999694824219,119.19999694824219,117.54000091552734,118.83000183105469,118.83000183105469,1171100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.5262008849156896
1295,2021-06-16,118.58000183105469,118.87000274658203,116.2699966430664,117.47000122070312,117.47000122070312,949100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.50873362830523
1296,2021-06-17,117.51000213623047,118.45999908447266,114.25,115.91999816894531,115.91999816894531,1395800.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.488826062936527
1297,2021-06-18,113.18000030517578,114.72000122070312,113.05000305175781,113.16000366210938,113.16000366210938,1702100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.4533778933346764
1298,2021-06-21,114.30999755859375,116.8499984741211,114.30999755859375,116.08999633789062,116.08999633789062,1030100.0,KMX,Carmax,,2019-04-30,2022-04-30,2019,75.94,0,0,0,77.86000061035156,1.491009445515678
